candidate_id,gender,ethnicity,age,degree,field_of_study,university,gpa,years_experience,num_skills,skills,job_title_applied,prev_companies,resume_text,shortlisted
CAND-0647,Female,White,23,Diploma,Economics,Nottingham University,2.09,6,9,Communication|Problem Solving|Docker|C++|Java|Excel|Deep Learning|Git|Tableau,Data Scientist,4,"Experienced professional with 6 years of experience. Holds a Diploma in Economics. Key skills include: Communication, Problem Solving, Docker, C++, Java, Excel, Deep Learning, Git, Tableau. Proven track record of delivering results in dynamic environments.",0
CAND-0648,Female,White,38,PhD,Engineering,University of London,2.68,13,9,Git|Kubernetes|Java|Machine Learning|C++|AWS|Excel|Deep Learning|Agile,Data Analyst,4,"Experienced professional with 13 years of experience. Holds a PhD in Engineering. Key skills include: Git, Kubernetes, Java, Machine Learning, C++, AWS, Excel, Deep Learning, Agile. Proven track record of delivering results in dynamic environments.",1
CAND-0649,Female,Black,38,Bachelor,Economics,Nottingham University,3.49,7,5,Python|TensorFlow|Problem Solving|SQL|Leadership,Product Manager,2,"Experienced professional with 7 years of experience. Holds a Bachelor in Economics. Key skills include: Python, TensorFlow, Problem Solving, SQL, Leadership. Proven track record of delivering results in dynamic environments.",1
CAND-0650,Male,White,39,Bachelor,Mathematics,University of London,2.25,10,7,Communication|Agile|Git|Python|Team Collaboration|Problem Solving|Deep Learning,Data Scientist,2,"Experienced professional with 10 years of experience. Holds a Bachelor in Mathematics. Key skills include: Communication, Agile, Git, Python, Team Collaboration, Problem Solving, Deep Learning. Proven track record of delivering results in dynamic environments.",1
CAND-0651,Female,Black,35,Bachelor,Data Science,Sheffield University,3.79,10,4,Agile|Communication|TensorFlow|Kubernetes,ML Engineer,2,"Experienced professional with 10 years of experience. Holds a Bachelor in Data Science. Key skills include: Agile, Communication, TensorFlow, Kubernetes. Proven track record of delivering results in dynamic environments.",1
CAND-0652,Female,White,33,Bachelor,Computer Science,Birmingham University,2.23,1,5,Problem Solving|JavaScript|Agile|Statistics|R,Data Scientist,4,"Experienced professional with 1 years of experience. Holds a Bachelor in Computer Science. Key skills include: Problem Solving, JavaScript, Agile, Statistics, R. Proven track record of delivering results in dynamic environments.",0
CAND-0653,Female,White,38,None,Computer Science,Bristol University,3.08,1,12,Leadership|Tableau|Machine Learning|SQL|JavaScript|Agile|Team Collaboration|Deep Learning|Problem Solving|Kubernetes|Statistics|Communication,Product Manager,2,"Experienced professional with 1 years of experience. Holds a None in Computer Science. Key skills include: Leadership, Tableau, Machine Learning, SQL, JavaScript, Agile, Team Collaboration, Deep Learning, Problem Solving, Kubernetes, Statistics, Communication. Proven track record of delivering results in dynamic environments.",0
CAND-0654,Female,Asian,26,Master,Mathematics,University of Leeds,2.05,11,8,Docker|Deep Learning|Tableau|React|Excel|NLP|Python|Communication,ML Engineer,0,"Experienced professional with 11 years of experience. Holds a Master in Mathematics. Key skills include: Docker, Deep Learning, Tableau, React, Excel, NLP, Python, Communication. Proven track record of delivering results in dynamic environments.",1
CAND-0655,Male,White,23,Bachelor,Engineering,Bristol University,3.02,11,6,AWS|Statistics|Java|Problem Solving|Data Analysis|Kubernetes,Business Analyst,0,"Experienced professional with 11 years of experience. Holds a Bachelor in Engineering. Key skills include: AWS, Statistics, Java, Problem Solving, Data Analysis, Kubernetes. Proven track record of delivering results in dynamic environments.",1
CAND-0656,Non-binary,Mixed,36,Master,Economics,Other Institution,3.47,1,12,React|Problem Solving|JavaScript|Team Collaboration|Agile|R|TensorFlow|Project Management|Excel|Leadership|Communication|Machine Learning,ML Engineer,1,"Experienced professional with 1 years of experience. Holds a Master in Economics. Key skills include: React, Problem Solving, JavaScript, Team Collaboration, Agile, R, TensorFlow, Project Management, Excel, Leadership, Communication, Machine Learning. Proven track record of delivering results in dynamic environments.",1
CAND-0657,Male,Black,29,Master,Other,Cardiff University,2.72,11,11,JavaScript|SQL|Tableau|Deep Learning|React|NLP|Leadership|Agile|Docker|Statistics|Excel,Software Engineer,4,"Experienced professional with 11 years of experience. Holds a Master in Other. Key skills include: JavaScript, SQL, Tableau, Deep Learning, React, NLP, Leadership, Agile, Docker, Statistics, Excel. Proven track record of delivering results in dynamic environments.",1
CAND-0658,Male,Hispanic,30,Master,Mathematics,Bristol University,2.63,2,9,Docker|JavaScript|Data Analysis|Statistics|React|Project Management|Communication|Agile|Python,Software Engineer,0,"Experienced professional with 2 years of experience. Holds a Master in Mathematics. Key skills include: Docker, JavaScript, Data Analysis, Statistics, React, Project Management, Communication, Agile, Python. Proven track record of delivering results in dynamic environments.",1
CAND-0659,Male,Black,52,Master,Business Administration,University of London,3.67,0,5,SQL|Data Analysis|JavaScript|AWS|Docker,ML Engineer,1,"Experienced professional with 0 years of experience. Holds a Master in Business Administration. Key skills include: SQL, Data Analysis, JavaScript, AWS, Docker. Proven track record of delivering results in dynamic environments.",1
CAND-0660,Male,Asian,40,Bachelor,Psychology,Manchester University,3.99,1,4,Git|Tableau|Agile|Docker,Business Analyst,3,"Experienced professional with 1 years of experience. Holds a Bachelor in Psychology. Key skills include: Git, Tableau, Agile, Docker. Proven track record of delivering results in dynamic environments.",1
CAND-0661,Female,White,52,Master,Business Administration,Other Institution,2.17,0,12,Statistics|Tableau|Problem Solving|Deep Learning|Agile|AWS|R|Team Collaboration|Communication|TensorFlow|NLP|Java,Software Engineer,2,"Experienced professional with 0 years of experience. Holds a Master in Business Administration. Key skills include: Statistics, Tableau, Problem Solving, Deep Learning, Agile, AWS, R, Team Collaboration, Communication, TensorFlow, NLP, Java. Proven track record of delivering results in dynamic environments.",0
CAND-0662,Female,White,55,Diploma,Economics,Sheffield University,2.65,10,5,Data Analysis|Java|Git|Project Management|Docker,Product Manager,2,"Experienced professional with 10 years of experience. Holds a Diploma in Economics. Key skills include: Data Analysis, Java, Git, Project Management, Docker. Proven track record of delivering results in dynamic environments.",1
CAND-0663,Female,Asian,28,Bachelor,Business Administration,Manchester University,2.58,15,10,Leadership|Communication|Excel|TensorFlow|NLP|Machine Learning|Kubernetes|Problem Solving|Data Analysis|Deep Learning,Software Engineer,4,"Experienced professional with 15 years of experience. Holds a Bachelor in Business Administration. Key skills include: Leadership, Communication, Excel, TensorFlow, NLP, Machine Learning, Kubernetes, Problem Solving, Data Analysis, Deep Learning. Proven track record of delivering results in dynamic environments.",1
CAND-0664,Female,Black,23,Master,Computer Science,Other Institution,3.08,6,3,React|Python|Tableau,Software Engineer,2,"Experienced professional with 6 years of experience. Holds a Master in Computer Science. Key skills include: React, Python, Tableau. Proven track record of delivering results in dynamic environments.",1
CAND-0665,Female,Asian,50,Master,Other,Sheffield University,3.84,3,10,Docker|React|TensorFlow|SQL|Data Analysis|Team Collaboration|Machine Learning|Tableau|Problem Solving|Leadership,Business Analyst,0,"Experienced professional with 3 years of experience. Holds a Master in Other. Key skills include: Docker, React, TensorFlow, SQL, Data Analysis, Team Collaboration, Machine Learning, Tableau, Problem Solving, Leadership. Proven track record of delivering results in dynamic environments.",1
CAND-0666,Male,White,39,Master,Data Science,Bristol University,3.78,1,9,Machine Learning|Team Collaboration|JavaScript|R|Project Management|C++|Java|Python|Leadership,Software Engineer,4,"Experienced professional with 1 years of experience. Holds a Master in Data Science. Key skills include: Machine Learning, Team Collaboration, JavaScript, R, Project Management, C++, Java, Python, Leadership. Proven track record of delivering results in dynamic environments.",1
CAND-0667,Male,Mixed,34,Bachelor,Business Administration,Nottingham University,3.63,15,7,Data Analysis|Project Management|Deep Learning|SQL|JavaScript|Git|Python,Data Analyst,0,"Experienced professional with 15 years of experience. Holds a Bachelor in Business Administration. Key skills include: Data Analysis, Project Management, Deep Learning, SQL, JavaScript, Git, Python. Proven track record of delivering results in dynamic environments.",1
CAND-0668,Female,Asian,33,Bachelor,Mathematics,Cardiff University,3.26,7,8,React|JavaScript|Problem Solving|Communication|Excel|Leadership|Deep Learning|Kubernetes,Data Analyst,5,"Experienced professional with 7 years of experience. Holds a Bachelor in Mathematics. Key skills include: React, JavaScript, Problem Solving, Communication, Excel, Leadership, Deep Learning, Kubernetes. Proven track record of delivering results in dynamic environments.",1
CAND-0669,Male,White,52,Bachelor,Engineering,Manchester University,3.93,9,9,Agile|R|Leadership|Problem Solving|Docker|Machine Learning|Communication|Kubernetes|Git,Business Analyst,0,"Experienced professional with 9 years of experience. Holds a Bachelor in Engineering. Key skills include: Agile, R, Leadership, Problem Solving, Docker, Machine Learning, Communication, Kubernetes, Git. Proven track record of delivering results in dynamic environments.",1
CAND-0670,Male,White,30,PhD,Other,Nottingham University,3.2,7,3,Excel|TensorFlow|JavaScript,Software Engineer,3,"Experienced professional with 7 years of experience. Holds a PhD in Other. Key skills include: Excel, TensorFlow, JavaScript. Proven track record of delivering results in dynamic environments.",1
CAND-0671,Male,Black,38,Master,Economics,Cardiff University,3.62,13,9,TensorFlow|Java|Kubernetes|React|Leadership|R|Git|Excel|Agile,Data Analyst,1,"Experienced professional with 13 years of experience. Holds a Master in Economics. Key skills include: TensorFlow, Java, Kubernetes, React, Leadership, R, Git, Excel, Agile. Proven track record of delivering results in dynamic environments.",1
CAND-0672,Female,White,35,PhD,Data Science,Bristol University,2.26,0,3,AWS|SQL|Kubernetes,Business Analyst,2,"Experienced professional with 0 years of experience. Holds a PhD in Data Science. Key skills include: AWS, SQL, Kubernetes. Proven track record of delivering results in dynamic environments.",0
CAND-0673,Female,Black,26,Master,Engineering,Bristol University,3.07,5,11,AWS|Team Collaboration|Leadership|Excel|Communication|Tableau|R|Docker|Project Management|Git|Python,Data Scientist,0,"Experienced professional with 5 years of experience. Holds a Master in Engineering. Key skills include: AWS, Team Collaboration, Leadership, Excel, Communication, Tableau, R, Docker, Project Management, Git, Python. Proven track record of delivering results in dynamic environments.",1
CAND-0674,Female,White,54,Bachelor,Other,University of London,2.31,9,3,Leadership|Deep Learning|Kubernetes,Business Analyst,1,"Experienced professional with 9 years of experience. Holds a Bachelor in Other. Key skills include: Leadership, Deep Learning, Kubernetes. Proven track record of delivering results in dynamic environments.",1
CAND-0675,Male,Black,46,Master,Business Administration,Sheffield University,3.72,2,4,JavaScript|Git|Team Collaboration|Kubernetes,Business Analyst,3,"Experienced professional with 2 years of experience. Holds a Master in Business Administration. Key skills include: JavaScript, Git, Team Collaboration, Kubernetes. Proven track record of delivering results in dynamic environments.",0
